mlsfc,fclt_name,sgnr_nm,legalemd_nm
문예회관,대전예술의전당,서구,만년동
문예회관,대전시립연정국악원,서구,만년동
문예회관,관저문예회관,서구,관저동
문예회관,대전예술가의집,중구,문화동
문예회관,대덕문예회관,대덕구,읍내동
문예회관,울산문화예술회관,남구,달동
문예회관,중구문화의전당,중구,성안동
문예회관,꽃바위문화관,동구,방어동
문예회관,북구문화예술회관,북구,연암동
문예회관,울주문화예술회관,울주군,범서읍 천상리
문예회관,세종문화예술회관,세종특별자치시,조치원읍 침산리
문예회관,경기아트센터,수원시,인계동
문예회관,수원SK아트리움,수원시,정자동
문예회관,수원시민회관,수원시,매산로3가
문예회관,고양시문예회관,고양시,주교동
문예회관,고양아람누리,고양시,마두동
문예회관,고양어울림누리,고양시,성사동
문예회관,용인포은아트홀,용인시,죽전동
문예회관,용인시문예회관,용인시,김량장동
문예회관,문화예술원 마루홀,용인시,삼가동
문예회관,성남아트센터,성남시,야탑동
문예회관,부천시민회관,부천시,중동
문예회관,복사골문화센터,부천시,상동
문예회관,동탄복합문화센터,화성시,반송동
문예회관,유앤아이센터,화성시,병점동
문예회관,모두누림센터,화성시,남양읍 남양리
문예회관,안산문화예술의전당,안산시,고잔동
문예회관,다산아트홀,남양주시,다산동
문예회관,안앙아트센터,안양시,안양동
문예회관,평촌아트홀,안양시,호계동
문예회관,남부문화예술회관,평택시,비전동
문예회관,북부문화예술회관,평택시,서정동
문예회관,서부문화예술회관,평택시,안중읍 학현리
문예회관,파주시민회관,파주시,금촌동
문예회관,문산행복센터,파주시,문산읍 선유리
문예회관,운정행복센터,파주시,와동동
문예회관,솔가람아트홀,파주시,와동동
문예회관,의정부예술의전당,의정부시,의정부동
문예회관,김포아트홀,김포시,사우동
문예회관,남한산성아트홀,광주시,송정동
문예회관,광명시민회관,광명시,철산동
문예회관,군포문화예술회관,군포시,산본동
문예회관,하남문화예술회관,하남시,덕풍동
문예회관,오산문화예술회관,오산시,오산동
문예회관,양주시문화예술회관,양주시,광적면 광석리
문예회관,이천아트홀,이천시,중리동
문예회관,구리아트홀,구리시,교문동
문예회관,안성맞춤아트홀,안성시,현수동
문예회관,포천반월아트홀,포천시,군내면 하성북리
문예회관,양평군민회관,양평군,양평읍 양근리
문예회관,세종국악당,여주시,하동
문예회관,동두천시민회관,동두천시,상패동
문예회관,가평문화예술회관,가평군,가평읍 대곡리
문예회관,과천시민회관,과천시,중앙동
문예회관,연천수레울아트홀,연천군,연천읍 옥산리
문예회관,춘천문화예술회관,춘천시,효자동
문예회관,치악예술관,원주시,명륜동
문예회관,원주백운아트홀,원주시,무실동
문예회관,강릉단오제전수교육관,강릉시,노암동
문예회관,강릉아트센터,강릉시,교동
문예회관,동해문화예술회관,동해시,천곡동
문예회관,태백문화예술회관,태백시,황지동
문예회관,속초문화예술회관,속초시,영랑동
문예회관,삼척문화예술회관,삼척시,성남동
문예회관,홍천문화예술회관,홍천군,홍천읍 갈마곡리
문예회관,횡성문화예술회관,횡성군,횡성읍 읍하리
문예회관,영월문화예술회관,영월군,영월읍 영흥리
문예회관,평창문화예술회관,평창군,평창읍 종부리
문예회관,아리랑센터,정선군,정선읍 애산리
문예회관,정선군문화예술회관,정선군,정선읍 봉양리
문예회관,화강문화센터,철원군,서면 와수리
문예회관,화천문화예술회관,화천군,화천읍 하리
문예회관,양구문화복지센터,양구군,양구읍 상리
문예회관,인제하늘내린센터,인제군,인제읍 남북리
문예회관,고성군문화복지센터,고성군,거진읍 송포리
문예회관,양양문화복지회관,양양군,양양읍 연창리
문예회관,청주예술의전당,청주시,사직동
문예회관,청주아트홀,청주시,사직동
문예회관,충주문화회관,충주시,성내동
문예회관,제천시문화회관,제천시,화산동
문예회관,보은문화예술회관,보은군,보은읍 이평리
문예회관,옥천문화예술회관,옥천군,옥천읍 문정리
문예회관,영동복합문화예술회관,영동군,영동읍 매천리
문예회관,증평문화회관,증평군,증평읍 연탄리
문예회관,화랑관,진천군,진천읍 교성리
문예회관,괴산문화예술회관,괴산군,괴산읍 동부리
문예회관,음성문화예술회관,음성군,음성읍 읍내리
문예회관,단양문화예술회관,단양군,단양읍 별곡리
문예회관,계룡문화예술의전당,계룡시,엄사면 유동리
문예회관,공주문예회관,공주시,웅진동
문예회관,금산다락원,금산군,금산읍 중도리
문예회관,부여국악의전당,부여군,규암면 합정리
문예회관,서산시문화회관,서산시,읍내동
문예회관,청양문화예술회관,청양군,청양읍 송방리
문예회관,태안군문화예술회관,태안군,태안읍 동문리
문예회관,홍주문화회관,홍성군,홍성읍 옥암리
문예회관,논산문화예술회관,논산시,내동
문예회관,보령문화예술회관,보령시,명천동
문예회관,아산시평생학습관,아산시,용화동
문예회관,예산군문예회관,예산군,예산읍 예산리
문예회관,충청남도 문예회관,예산군,삽교읍 목리
문예회관,천안예술의전당,천안시,성남면 용원리
문예회관,천안시시민문화여성회관 신부문화회관,천안시,신부동
문예회관,"천안시민문화여성회관,성환문화회관",천안시,성환읍 성월리
문예회관,당진문예의전당,당진시,읍내동
문예회관,서천문예의전당,서천군,서천읍 군사리
문예회관,전주덕진예술회관,전주시,덕진동2가
문예회관,한국소리문화의전당,전주시,덕진동1가
문예회관,전라북도예술회관,전주시,화서동
문예회관,전주한벽문화관,전주시,교동
문예회관,군산예술의전당,군산시,지곡동
문예회관,솜리문화예술회관,익산시,마동
문예회관,익산예술의전당,익산시,어양동
문예회관,정읍사예술회관,정읍시,시기동
문예회관,연지아트홀,정읍시,연지동
문예회관,춘향문화예술회관,남원시,어현동
문예회관,김제문화예술회관,김제시,교동
문예회관,완주문화예술회관,완주군,용진읍 운곡리
문예회관,향토예술문화회관,완주군,삼례읍 신금리
문예회관,장수한누리전당,장수군,장수읍 두산리
문예회관,순창군 향토회관,순창군,순창읍 남계리
문예회관,고창문화의전당,고창군,고창읍 읍내리
문예회관,부안예술회관,부안군,부안읍 서외리
문예회관,목포문화예술회관,목포시,용해동
문예회관,목포시민문화체육센터,목포시,옥암동
문예회관,시민회관,여수시,광무동
문예회관,순천시문화예술회관,순천시,석현동
문예회관,나주문화에술회관,나주시,송월동
문예회관,광양문화예술회관,광양시,광양읍 우산리
문예회관,담양문화회관,담양군,담양읍 지침리
문예회관,곡성레저문화센터,곡성군,곡성읍 읍내리
문예회관,구례문화예술회관,구례군,구례읍 봉동리
문예회관,고흥문화회관,고흥군,고흥읍 호형리
문예회관,보성군문화예술회관,보성군,보성읍 보성리
문예회관,장흥문화예술회관,장흥군,장흥읍 남동리
문예회관,해남문화예술회관,해남군,해남읍 성내리
문예회관,승달문화예술회관,무안군,무안읍 교촌리
문예회관,영광예술의전당,영광군,영광읍 남천리
문예회관,장성문화예술회관,장성군,장성읍 기산리
문예회관,완도 문화예술의 전당,완도군,완도읍 가용리
문예회관,진도향토문화회관,진도군,진도읍 동외리
문예회관,강진아트홀,강진군,강진읍 남성리
문예회관,남도소리울림터,무안군,삼향읍 남악리
문예회관,GS칼텍스 예울마루,여수시,시전동
문예회관,포항문화예술회관,포항시,대도동
문예회관,대잠홀,포항시,대잠동
문예회관,중앙아트홀,포항시,덕산동
문예회관,경주예술의전당,경주시,황성동
문예회관,서라벌문화회관,경주시,사정동
문예회관,김천시문화예술회관,김천시,삼락동
문예회관,김천시립문화회관,김천시,남산동
문예회관,안동문화예술의전당,안동시,안흥동
문예회관,구미문화예술회관,구미시,송정동
문예회관,강동복지문화예술회관,구미시,구평동
문예회관,영주문화예술회관,영주시,가흥동
문예회관,영주시민회관,영주시,영주동
문예회관,영천시민회관,영천시,문외동
문예회관,상주문화회관,상주시,남성동
문예회관,문경문화예술회관,문경시,점촌동
문예회관,경산시민회관,경산시,계양동
문예회관,의성문화회관,의성군,의성읍 중리리
문예회관,청송문화예술회관,청송군,청송읍 금곡리
문예회관,영양군 문화체육센터,영양군,영양읍 서부리
문예회관,예주문화예술회관,영덕군,영해면 성내리
문예회관,대가야문화누리,고령군,대가야읍 지산리
문예회관,성주군문화예술회관,성주군,성주읍 성산리
문예회관,칠곡군 교육문화회관,칠곡군,왜관읍 석전리
문예회관,예천군문화회관,예천군,예천읍 서본리
문예회관,울진문화예술회관,울진군,후포면 삼율리
문예회관,울릉한마음회관,울릉군,울릉읍 도동리
문예회관,삼국유사문화회관,군위군,군위읍 동부리
문예회관,성산아트홀,창원시,용호동
문예회관,3∙15 아트센터,창원시,양덕동
문예회관,진해구민회관,창원시,태백동
문예회관,경상남도문화예술회관,진주시,칠암동
문예회관,통영시민문화회관,통영시,동호동
문예회관,통영국제음악당,통영시,도남동
문예회관,사천시문화에술회관,사천시,동림동
문예회관,김해문화의전당,김해시,내동
문예회관,김해서부문화센터,김해시,율하동
문예회관,밀양아리랑아트센터,밀양시,교동
문예회관,거제문화예술회관,거제시,장승포동
문예회관,양산문화예술회관,양산시,남부동
문예회관,의령군민문화회관,의령군,의령읍 동동리
문예회관,함안문화예술회관,함안군,가야읍 도항리
문예회관,창녕문화예술회관,창녕군,창녕읍 교리
문예회관,고성군문화체육센터,고성군,고성읍 기월리
문예회관,남해문화센터,남해군,남해읍 차산리
문예회관,하동문화예술회관,하동군,하동읍 읍내리
문예회관,산청문화예술회관,산청군,금서면 매촌리
문예회관,함양문화예술회관,함양군,함양읍 교산리
문예회관,거창군문화센터,거창군,거창읍 김천리
문예회관,합천군문화예술회관,합천군,합천읍 합천리
문예회관,제주특별자치도 문예회관,제주시,일도이동
문예회관,제주아트센터,제주시,오라이동
문예회관,서귀포예술의전당,서귀포시,서홍동
지방문화원,종로문화원,종로구,사간동
지방문화원,중구문화원,중구,장교동
지방문화원,용산문화원,용산구,원효로4가
지방문화원,성동문화원,성동구,행당동
지방문화원,광진문화원,광진구,구의동
지방문화원,동대문문화원,동대문구,용두동
지방문화원,중랑문화원,중랑구,면목동
지방문화원,성북문화원,성북구,동소문동1가
지방문화원,강북문화원,강북구,수유동
지방문화원,도봉문화원,도봉구,창동
지방문화원,노원문화원,노원구,공릉동
지방문화원,은평문화원,은평구,녹번동
지방문화원,서대문문화원,서대문구,홍은동
지방문화원,마포문화원,마포구,신공덕동
지방문화원,양천문화원,양천구,신정동
지방문화원,강서문화원,강서구,화곡동
지방문화원,구로문화원,구로구,고척동
지방문화원,금천문화원,금천구,시흥동
지방문화원,영등포문화원,영등포구,영등포동
지방문화원,동작문화원,동작구,상도동
지방문화원,관악문화원,관악구,신림동
지방문화원,서초문화원,서초구,양재동
지방문화원,강남문화원,강남구,역삼동
지방문화원,송파문화원,송파구,잠실동
지방문화원,강동문화원,강동구,천호동
지방문화원,서구문화원,서구,아미동2가
지방문화원,동구문화원,동구,수정동
지방문화원,영도문화원,영도구,동삼동
지방문화원,부산진문화원,부산진구,부암동
지방문화원,동래문화원,동래구,명륜동
지방문화원,남구문화원,남구,용호동
지방문화원,낙동문화원,북구,덕천동
지방문화원,해운대문화원,해운대구,재송동
지방문화원,사하문화원,사하구,하단동
지방문화원,금정문화원,금정구,구서동
지방문화원,강서문화원,강서구,대저1동
지방문화원,연제문화원,연제구,거제동
지방문화원,수영문화원,수영구,광안동
지방문화원,사상문화원,사상구,학장동
지방문화원,기장문화원,기장군,기장읍 청강리
지방문화원,중구문화원,중구,봉산동
지방문화원,동구팔공문화원,동구,백안동
지방문화원,서구문화원,서구,이현동
지방문화원,남구문화원,남구,대명동
지방문화원,북구문화원,북구,관음동
지방문화원,수성문화원,수성구,두산동
지방문화원,달서구문화원,달서구,장기동
지방문화원,달성문화원,달성군,현풍읍 상리
지방문화원,중구문화원,중구,신흥동3가
지방문화원,화도진문화원,동구,송림동
지방문화원,미추홀학산문화원,미추홀구,용현동
지방문화원,연수문화원,연수구,청학동
지방문화원,남동문화원,남동구,논현동
지방문화원,부평문화원,부평구,삼산동
지방문화원,계양문화원,계양구,계산동
지방문화원,서구문화원,서구,가정동
지방문화원,강화문화원,강화군,강화읍 남산리
지방문화원,옹진문화원,옹진군,신흥동3가
지방문화원,동구문화원,동구,궁동
지방문화원,서구문화원,서구,금호동
지방문화원,남구문화원,남구,봉선동
지방문화원,북구문화원,북구,중흥동
지방문화원,광산문화원,광산구,소촌동
지방문화원,동구문화원,동구,가오동
지방문화원,중구문화원,중구,대흥동
지방문화원,서구문화원,서구,탄방동
지방문화원,유성문화원,유성구,궁동
지방문화원,대덕문화원,대덕구,읍내동
지방문화원,중구문화원,중구,성남동
지방문화원,남구문화원,남구,달동
지방문화원,동구문화원,동구,화정동
지방문화원,북구문화원,북구,송정동
지방문화원,울주문화원,울주군,온양읍 고산리
지방문화원,세종문화원,세종특별자치시,조치원읍 교리
지방문화원,수원문화원,수원시,매산로3가
지방문화원,성남문화원,성남시,신흥동
지방문화원,의정부문화원,의정부시,신곡동
지방문화원,안양문화원,안양시,안양동
지방문화원,부천문화원,부천시,송내동
지방문화원,광명문화원,광명시,하안동
지방문화원,평택문화원,평택시,비전동
지방문화원,동두천문화원,동두천시,상패동
지방문화원,안산문화원,안산시,사동
지방문화원,고양문화원,고양시,대화동
지방문화원,과천문화원,과천시,문원동
지방문화원,구리문화원,구리시,인창동
지방문화원,남양주문화원,남양주시,금곡동
지방문화원,오산문화원,오산시,오산동
지방문화원,시흥문화원,시흥시,하중동
지방문화원,군포문화원,군포시,당정동
지방문화원,의왕문화원,의왕시,오전동
지방문화원,하남문화원,하남시,덕풍동
지방문화원,용인문화원,용인시,삼가동
지방문화원,파주문화원,파주시,와동동
지방문화원,이천문화원,이천시,중리동
지방문화원,안성문화원,안성시,보개면 양복리
지방문화원,김포문화원,김포시,운양동
지방문화원,화성문화원,화성시,향남읍 행정리
지방문화원,광주문화원,광주시,경안동
지방문화원,양주문화원,양주시,광적면 가납리
지방문화원,포천문화원,포천시,신읍동
지방문화원,여주문화원,여주시,천송동
지방문화원,연천문화원,연천군,연천읍 현가리
지방문화원,가평문화원,가평군,가평읍 대곡리
지방문화원,양평문화원,양평군,양평읍 양근리
지방문화원,춘천문화원,춘천시,퇴계동
지방문화원,원주문화원,원주시,원동
지방문화원,강릉문화원,강릉시,교동
지방문화원,동해문화원,동해시,천곡동
지방문화원,태백문화원,태백시,황지동
지방문화원,속초문화원,속초시,영랑동
지방문화원,삼척문화원,삼척시,읍중동
지방문화원,홍천문화원,홍천군,홍천읍 연봉리
지방문화원,횡성문화원,횡성군,횡성읍 읍하리
지방문화원,영월문화원,영월군,영월읍 영흥리
지방문화원,평창문화원,평창군,평창읍 종부리
지방문화원,정선문화원,정선군,정선읍 봉양리
지방문화원,철원문화원,철원군,갈말읍 신철원리
지방문화원,화천문화원,화천군,화천읍 하리
지방문화원,양구문화원,양구군,양구읍 상리
지방문화원,인제문화원,인제군,인제읍 남북리
지방문화원,고성문화원,고성군,간성읍 하리
지방문화원,양양문화원,양양군,양양읍 서문리
지방문화원,청주문화원,청주시,방서동
지방문화원,충주문화원,충주시,칠금동
지방문화원,제천문화원,제천시,중앙로2가
지방문화원,보은문화원,보은군,보은읍 이평리
지방문화원,옥천문화원,옥천군,옥천읍 문정리
지방문화원,영동문화원,영동군,영동읍 계산리
지방문화원,증평문화원,증평군,증평읍 장동리
지방문화원,진천문화원,진천군,진천읍 교성리
지방문화원,괴산문화원,괴산군,괴산읍 동부리
지방문화원,음성문화원,음성군,음성읍 읍내리
지방문화원,단양문화원,단양군,단양읍 별곡리
지방문화원,천안시동남구문화원,천안시,병천면 병천리
지방문화원,천안시서북구문화원,천안시,성환읍 성환리
지방문화원,공주문화원,공주시,반죽동
지방문화원,보령문화원,보령시,대천동
지방문화원,온양문화원,아산시,온천동
지방문화원,서산문화원,서산시,읍내동
지방문화원,논산문화원,논산시,지산동
지방문화원,당진문화원,당진시,읍내동
지방문화원,금산문화원,금산군,금산읍 중도리
지방문화원,부여문화원,부여군,부여읍 동남리
지방문화원,서천문화원,서천군,서천읍 사곡리
지방문화원,청양문화원,청양군,청양읍 읍내리
지방문화원,홍성문화원,홍성군,홍성읍 고암리
지방문화원,예산문화원,예산군,예산읍 대회리
지방문화원,태안문화원,태안군,태안읍 동문리
지방문화원,전주문화원,전주시,진북동
지방문화원,군산문화원,군산시,나운동
지방문화원,익산문화원,익산시,어양동
지방문화원,정읍문화원,정읍시,연지동
지방문화원,남원문화원,남원시,하정동
지방문화원,김제문화원,김제시,서암동
지방문화원,완주문화원,완주군,고산면 읍내리
지방문화원,진안문화원,진안군,진안읍 군하리
지방문화원,무주문화원,무주군,무주읍 당산리
지방문화원,장수문화원,장수군,장수읍 두산리
지방문화원,임실문화원,임실군,임실읍 이도리
지방문화원,순창문화원,순창군,순창읍 남계리
지방문화원,고창문화원,고창군,고창읍 교촌리
지방문화원,부안문화원,부안군,부안읍 서외리
지방문화원,목포문화원,목포시,상락동1가
지방문화원,여수문화원,여수시,종화동
지방문화원,순천문화원,순천시,장천동
지방문화원,나주문화원,나주시,송월동
지방문화원,광양문화원,광양시,광양읍 읍내리
지방문화원,담양문화원,담양군,담양읍 천변리
지방문화원,곡성문화원,곡성군,곡성읍 읍내리
지방문화원,구례문화원,구례군,구례읍 봉동리
지방문화원,고흥문화원,고흥군,고흥읍 호형리
지방문화원,보성문화원,보성군,보성읍 보성리
지방문화원,화순문화원,화순군,화순읍 교리
지방문화원,장흥문화원,장흥군,장흥읍 남동리
지방문화원,강진문화원,강진군,강진읍 남성리
지방문화원,해남문화원,해남군,해남읍 수성리
지방문화원,영암문화원,영암군,영암읍 교동리
지방문화원,무안문화원,무안군,무안읍 교촌리
지방문화원,함평문화원,함평군,함평읍 기각리
지방문화원,영광문화원,영광군,영광읍 무령리
지방문화원,장성문화원,장성군,장성읍 기산리
지방문화원,완도문화원,완도군,완도읍 가용리
지방문화원,진도문화원,진도군,진도읍 동외리
지방문화원,신안문화원,신안군,만호동
지방문화원,포항문화원,포항시,우현동
지방문화원,경주문화원,경주시,동부동
지방문화원,김천문화원,김천시,남산동
지방문화원,안동문화원,안동시,동부동
지방문화원,구미문화원,구미시,선산읍 동부리
지방문화원,영주문화원,영주시,가흥동
지방문화원,영천문화원,영천시,창구동
지방문화원,상주문화원,상주시,남성동
지방문화원,문경문화원,문경시,점촌동
지방문화원,경산문화원,경산시,서상동
지방문화원,군위문화원,군위군,군위읍 서부리
지방문화원,의성문화원,의성군,의성읍 철파리
지방문화원,청송문화원,청송군,청송읍 금곡리
지방문화원,영양문화원,영양군,영양읍 서부리
지방문화원,영덕문화원,영덕군,영덕읍 화개리
지방문화원,청도문화원,청도군,화양읍 범곡리
지방문화원,고령문화원,고령군,대가야읍 지산리
지방문화원,성주문화원,성주군,성주읍 경산리
지방문화원,칠곡문화원,칠곡군,왜관읍 왜관리
지방문화원,예천문화원,예천군,예천읍 서본리
지방문화원,봉화문화원,봉화군,봉화읍 내성리
지방문화원,울진문화원,울진군,울진읍 연지리
지방문화원,울릉문화원,울릉군,울릉읍 도동리
지방문화원,창원문화원,창원시,용호동
지방문화원,마산문화원,창원시,중앙동2가
지방문화원,진해문화원,창원시,통신동
지방문화원,진주문화원,진주시,남성동
지방문화원,통영문화원,통영시,문화동
지방문화원,사천문화원,사천시,벌리동
지방문화원,김해문화원,김해시,외동
지방문화원,밀양문화원,밀양시,삼문동
지방문화원,거제문화원,거제시,장승포동
지방문화원,양산문화원,양산시,북정동
지방문화원,의령문화원,의령군,의령읍 동동리
지방문화원,함안문화원,함안군,가야읍 도항리
지방문화원,창녕문화원,창녕군,창녕읍 교상리
지방문화원,고성문화원,고성군,고성읍 교사리
지방문화원,남해문화원,남해군,남해읍 차산리
지방문화원,하동문화원,하동군,하동읍 읍내리
지방문화원,산청문화원,산청군,산청읍 지리
지방문화원,함양문화원,함양군,함양읍 교산리
지방문화원,거창문화원,거창군,거창읍 장팔리
지방문화원,합천문화원,합천군,합천읍 합천리
지방문화원,제주문화원,제주시,삼도이동
지방문화원,서귀포문화원,서귀포시,서귀동
지역문화재단,서울문화재단,종로구,동숭동
지역문화재단,부산문화재단,남구,감만동
지역문화재단,대구문화재단,중구,대봉동
지역문화재단,인천문화재단,중구,해안동2가
지역문화재단,광주문화재단,남구,구동
지역문화재단,대전문화재단,중구,문화동
지역문화재단,울산문화재단,남구,신정동
지역문화재단,세종시문화재단,세종특별자치시,어진동
지역문화재단,경기문화재단,수원시 팔달구,인계동
지역문화재단,강원문화재단,춘천시,소양로3가
지역문화재단,충북문화재단,청주시 청원구,우암동
지역문화재단,충남문화재단,홍성군,홍북읍 신경리
지역문화재단,전라남도문화관광재단,무안군,삼향읍 남악리
지역문화재단,전라북도문화관광재단,전주시 완산구,경원동1가
지역문화재단,경남문화예술진흥원,합천군,덕곡면 학리
지역문화재단,제주문화예술재단,제주시,이도일동
지역문화재단,경북문화재단,예천군,호명면 산합리
지역문화재단,중구문화재단,중구,흥인동
지역문화재단,구로문화재단,구로구,구로동
지역문화재단,마포문화재단,마포구,대흥동
지역문화재단,강남문화재단,강남구,삼성동
지역문화재단,성북문화재단,성북구,돈암동
지역문화재단,영등포문화재단,영등포구,당산동3가
지역문화재단,종로문화재단,종로구,동숭동
지역문화재단,서초문화재단,서초구,반포동
지역문화재단,성동문화재단,성동구,행당동
지역문화재단,광진문화재단,광진구,자양동
지역문화재단,강북문화재단,강북구,수유동
지역문화재단,도봉문화재단,도봉구,창동
지역문화재단,은평문화재단,은평구,녹번동
지역문화재단,금천문화재단,금천구,시흥동
지역문화재단,동대문문화재단,동대문구,제기동
지역문화재단,동작문화재단,동작구,흑석동
지역문화재단,노원문화재단,노원구,중계동
지역문화재단,관악문화재단,관악구,신림동
지역문화재단,양천문화재단,양천구,신정동
지역문화재단,송파문화재단,송파구,송파동
지역문화재단,강동문화재단,강동구,상일동
지역문화재단,부천문화재단,부천시,상동
지역문화재단,고양문화재단,고양시,성사동
지역문화재단,성남문화재단,성남시,야탑동
지역문화재단,하남문화재단,하남시,덕풍동
지역문화재단,화성시문화재단,화성시,반송동
지역문화재단,안양문화예술재단,안양시,안양동
지역문화재단,용인문화재단,용인시,죽전동
지역문화재단,수원문화재단,수원시,남창동
지역문화재단,오산문화재단,오산시,은계동
지역문화재단,안산문화재단,안산시,고잔동
지역문화재단,군포문화재단,군포시,산본동
지역문화재단,김포문화재단,김포시,사우동
지역문화재단,광명문화재단,광명시,철산동
지역문화재단,여주세종문화재단,여주시,연양동
지역문화재단,의정부문화재단,의정부시,의정부동
지역문화재단,부평구문화재단,부평구,십정동
지역문화재단,서구문화재단,인천서구,가정동
지역문화재단,연수문화재단,연수구,옥련동
지역문화재단,도심재생문화재단,중구,동문동
지역문화재단,수성문화재단,수성구,범어동
지역문화재단,달성문화재단,달성군,다사읍 매곡리
지역문화재단,대구동구문화재단,동구,효목동
지역문화재단,달서문화재단,달서구,장기동
지역문화재단,행복북구문화재단,북구,관음동
지역문화재단,금정문화재단,금정구,구서동
지역문화재단,고래문화재단,남구,매암동
지역문화재단,안동축제관광재단,안동시,운흥동
지역문화재단,경주문화재단,경주시,황성동
지역문화재단,청송문화관광재단,청송군,주왕산면 하의리
지역문화재단,청도우리정신문화재단,청도군,운문면 방지리
지역문화재단,영양축제관광재단,영양군,영양읍 서부리
지역문화재단,영주문화관광재단,영주시,휴천동
지역문화재단,포항문화재단,포항시,대도동
지역문화재단,거제시문화예술재단,거제시,장승포동
지역문화재단,김해문화재단,김해시,내동
지역문화재단,창원문화재단,창원시,용호동
지역문화재단,사천문화재단,사천시,대방동
지역문화재단,밀양문화재단,밀양시,교동
지역문화재단,거창문화재단,거창군,거창읍 김천리
지역문화재단,전주문화재단,전주시,교동
지역문화재단,익산문화관광재단,익산시,동산동
지역문화재단,완주문화재단,완주군,용진읍 운곡리
지역문화재단,고창문화관광재단,고창군,고창읍 읍내리
지역문화재단,영암문화재단,영암군,영암읍 회문리
지역문화재단,목포문화재단,목포시,남교동
지역문화재단,담양군문화재단,담양군,담양읍 지침리
지역문화재단,강진군문화관광재단,강진군,강진읍 남성리
지역문화재단,순천문화재단,순천시,영동
지역문화재단,강릉문화재단,강릉시,명주동
지역문화재단,정선아리랑문화재단,정선군,정선읍 애산리
지역문화재단,춘천시문화재단,춘천시,효자동
지역문화재단,인제군문화재단,인제군,인제읍 남북리
지역문화재단,원주문화재단,원주시,명륜동
지역문화재단,평창문화예술재단,평창군,진부면 하진부리
지역문화재단,영월문화재단,영월군,영월읍 영흥리
지역문화재단,홍천문화재단,홍천군,홍천읍 갈마곡리
지역문화재단,횡성문화재단,횡성군,횡성읍 읍하리
지역문화재단,태백시문화재단,태백시,황지동
지역문화재단,청주시문화산업진흥재단,청주시,내덕동
지역문화재단,충주중원문화재단,충주시,성내동
지역문화재단,영동축제관광재단,영동군,영동읍 매천리
지역문화재단,제천문화재단,제천시,청전동
지역문화재단,아산문화재단,아산시,염치읍 송곡리
지역문화재단,천안문화재단,천안시,성정동
지역문화재단,당진문화재단,당진시,읍내동
생활문화센터,가산 생활문화센터,금천구,가산동
생활문화센터,은평 생활문화센터,은평구,갈현동
생활문화센터,체부동 생활문화센터,종로구,체부동
생활문화센터,범일 생활문화센터,동구,범일동
생활문화센터,좌천 생활문화센터,동구,좌천동
생활문화센터,초량 생활문화센터,동구,초량동
생활문화센터,양정1동 생활문화센터,부산진구,양정동
생활문화센터,전포 생활문화센터,부산진구,전포동
생활문화센터,금곡동 생활문화센터,북구,금곡동
생활문화센터,감전 생활문화센터,사상구,감전동
생활문화센터,두송 생활문화센터,사하구,다대동
생활문화센터,충무동 생활문화센터,서구,토성동5가
생활문화센터,동대신3동 생활문화센터,서구,동대신동3가
생활문화센터,수영구 생활문화센터,수영구,광안동
생활문화센터,구락 생활문화센터,수영구,망미동
생활문화센터,깡깡이 생활문화센터,영도구,대평동1가
생활문화센터,40계단문화관 생활문화센터,중구,동광동5가
생활문화센터,부산 생활문화센터 (한성1918),중구,동광동3가
생활문화센터,대덕문화전당 대덕생활문화센터,남구,대명동
생활문화센터,대명 생활문화센터,남구,대명동
생활문화센터,달서 생활문화센터 장기점,달서구,장기동
생활문화센터,달서 생활문화센터 송현점,달서구,송현동
생활문화센터,서재 행복 생활문화센터,달성군,다사읍 서재리
생활문화센터,행복북구 생활문화센터,북구,관음동
생활문화센터,비산5동 생활문화센터,서구,비산동
생활문화센터,학산 생활문화센터 마당,미추홀구,용현동
생활문화센터,솔마루 생활문화센터,동구,송현동
생활문화센터,부평생활문화센터 공감168,부평구,십정동
생활문화센터,진달래 생활문화센터,연수구,청학동
생활문화센터,자월면 생활문화센터,옹진군,자월면 자월리
생활문화센터,북도면 생활문화센터,옹진군,북도면 시도리
생활문화센터,인천 생활문화센터 칠통마당,중구,해안동1가
생활문화센터,개항장 문화마당 생활문화센터,중구,선린동
생활문화센터,광산 생활문화센터,광산구,소촌동
생활문화센터,남구 생활문화센터,남구,봉선동
생활문화센터,농성문화의집 생활문화센터,서구,농성동
생활문화센터,광주 서구 생활문화센터,서구,금호동
생활문화센터,치평 생활문화센터,서구,치평동
생활문화센터,서창 생활문화센터,서구,세하동
생활문화센터,북구 생활문화센터,북구,중흥동
생활문화센터,둔산1동 생활문화센터,서구,둔산동
생활문화센터,대전시립미술관 생활문화센터,서구,만년동
생활문화센터,한밭도서관 생활문화센터,중구,문화동
생활문화센터,울산북구 생활문화센터,북구,양정동
생활문화센터,울주 생활문화센터,울주군,두서면 인보리
생활문화센터,중구 생활문화센터,중구,옥교동
생활문화센터,조치원 생활문화센터,세종특별자치시,조치원읍 교리
생활문화센터,부강 생활문화센터,세종특별자치시,부강면 부강리
생활문화센터,아람마당 생활문화센터,고양시,마두동
생활문화센터,호수마당 생활문화센터,고양시,장항동
생활문화센터,월곶 생활문화센터,김포시,월곶면 군하리
생활문화센터,동두천 생활문화센터,동두천시,생연동
생활문화센터,오정 생활문화센터,부천시,오정동
생활문화센터,소사 생활문화센터,부천시,소사본동
